pre_village,hhs,total_population,beans_kgs_hh_seed,ground_nuts_kgs_hh_seed,maize_kgs_hh_seed,rice_kgs_hh_seed,onions_bags_hh_seed,soya_bean_kgs_hh_seed,field_peas_kgs_hh_seed,irish_potatoes_bags_hh_seed,millet_kgs_hh_seed,sweet_potatoes_bags_hh_seed,hot_pepper_tins_organic_pesticides,derris_tin_organic_pesticides,neem_kg_organic_pesticides,onions_bags_organic_pesticides,tephrosia_kgs_organic_pesticides,garlic_kgs_organic_pesticides,ginger_kgs_organic_pesticides,plastic_tanks_120_ltrs_liquid_manure,sacks_liquid_manure,sisal_rope_liquid_manure,filter_liquid_manure,mortar_&_pestle_liquid_manure,hoes_tools,spades_tools,pick_axes_tools,forked_spades_tools,forked_hoes_tools,pangas_tools,secateurs_tools,gloves_tools,wheelbarrows_tools,trowels_tools,watering_cans_tools,jerrican_tools,spray_pumps_tools,turplins_tools,GPS-Altitude,hhh_age,Land_size_agriculture,Time_to_collect_Water_for_Household_use_Minutes,Beans_total_yield,Irish_potatoes_total_yield,Cassava_total_yield,Sorghum_total_yield,Maize_total_yield,Millet_total_yield,Onions_total_yield,Sweet_potatoes_total_yield,Ground_Nuts_total_yield,Food_banana_total_yield,Coffee_total_yield,cohort,Agriculture Value (USD)
Rwongora,74,331,0.7104,0.7104,0.4736,0,0,0,0,0,0,0,0.02,0,0,0.04,0,0.37,0.37,0.04,0.04,0,0.04,0.04,0.114222712,0.114222712,0.114222712,0,0.114222712,0.114222712,0,0,0.04,0,0.12,0,0.04,0,1597.888888888889,51.22222222222222,1.0444444444444445,79.44444444444444,121.42857142857143,20,2,,,,,5,62,77.14285714285714,43.333333333333336,,888.2191538608696
Rwonyo,99,493,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.04040404,0.04040404,0,0.04040404,0.04040404,0.224719101,0.187265918,0,0.187265918,0,0.04040404,0,0,0,0,0,0.060606061,0,0,1659.2083333333333,46.666666666666664,1.1875,25,81.25,,,,,,,,,37.5,,,671.9834350290323
Ahabutaare,64,311,4,4,,0,0,0,0,0,2,0,0.03125,0,0.03125,0,0,0.03125,0.03125,0.0625,0.09375,0.03125,0.0625,0.0625,0.225776105,0.225776105,0.112888053,0.112888053,0.112888053,0,0,0,0.03125,0,0.28125,0,0.09375,0,1322.6,43.2,1.0275,29.5,136.33333333333334,,17,,,40,,,,101,110,2020,401.2837837837838
Bugandaro,34,160,4,4,0,0,0,0,0,0,2,0,0.058823529,0,0.058823529,0,0,0.058823529,0.058823529,0.117647059,0.176470588,0.058823529,0.117647059,0.117647059,0.225776105,0.225776105,0.112888053,0.112888053,0.112888053,0,0,0,0.058823529,0,0.294117647,0,0.176470588,0,1448.5,47.4,1.32,70.8,52,,,,,,,10,,89.25,85,2020,858.0816686251469
Bugarama,128,436,3,0,0,0,0,0,0,0,2,3,0.03125,0,0.015625,0,0,0,0,0.03125,0.03125,0.015625,0.03125,0.015625,0.194741967,0.194741967,0,0,0.126582278,0,0,0,0.015625,0,0.303797468,0,0,0,0,51.36363636363637,0.7022727272727273,88.27272727272727,61.75,1.5,,35,,,,5.8125,,86.36363636363636,407.5,2020,436.7927927927928
Bugomora,78,389,3,0,0,0,0,3,3,0,0,0,0.051282051,0,0,0.025641026,0,0,0,0.051282051,0.051282051,0,0.051282051,0.051282051,0.246575342,0.246575342,0.178082192,0,0.178082192,0,0,0,0.025641026,0,0.273972603,0,0,0,0,44.72727272727273,0.8409090909090909,61.81818181818182,60,,,110,,,,,,23.666666666666668,3,2020,442.4206815511164
Buhasha A1,118,582,4,4,0,0,0,2,0,0,0,0,0.016949153,0.016949153,0,0.033898305,0,0,0,0.016949153,0.033898305,0.033898305,0.033898305,0.033898305,0.167064439,0.119331742,0.119331742,0,0.119331742,0,0,0,0.016949153,0,0.190930788,0,0,0,796,47.333333333333336,1.25,40,110.85714285714286,,,,,40,,2.6666666666666665,,119.16666666666667,83.11111111111111,2020,553.2995495495495
Buhasha A2,86,414,4,4,0,0,0,2,0,0,0,0,0.023255814,0.023255814,0,0.046511628,0,0,0,0.023255814,0.046511628,0,0.046511628,0.046511628,0.167064439,0.119331742,0.119331742,0,0.119331742,0,0,0,0.023255814,0,0.190930788,0,0,0,1639.1384615384616,49,0.7692307692307693,41.76923076923077,29,,,,,,,,,90,85,2020,1065.9539312039312
Buhasha B1,70,336,4,4,0,0,0,2,0,0,0,0,0.028571429,0.028571429,0,0.057142857,0,0,0,0.028571429,0.057142857,0,0.057142857,0.057142857,0.167064439,0.119331742,0.119331742,0,0.119331742,0,0,0,0.028571429,0,0.190930788,0,0,0,1410.475,48.666666666666664,1.2083333333333333,44,50.90909090909091,,1,,,,,1.7,92.5,36,1.8,2020,630.8603603603603
Buhasha B2,52,257,4,4,0,0,0,2,0,0,0,0,0.038461538,0.038461538,0,0.076923077,0,0,0,0.038461538,0.076923077,0,0.076923077,0.076923077,0.167064439,0.119331742,0.119331742,0,0.119331742,0,0,0,0.038461538,0,0.190930788,0,0,0,1614.8583333333333,51.083333333333336,1.0866666666666667,80,69.875,,,,45,,,5.875,30,225.25,75.55555555555556,2020,904.5596846846847
Buhasha B3,46,225,4,4,0,0,0,2,0,0,0,0,0.043478261,0.043478261,0,0.086956522,0,0,0,0.043478261,0.086956522,0,0.086956522,0.086956522,0.217391304,0.119331742,0.217391304,0,0.217391304,0,0,0,0.043478261,0,0.190930788,0,0,0,805.3916666666667,50.583333333333336,1.34375,59.333333333333336,92.5,,4,,53.333333333333336,,,9.166666666666666,,157.5,310,2020,373.43360752056407
Bujengwe,68,337,0,4,2,0,0,0,0,0,0,0,0.029411765,0.029411765,0,0.058823529,0.029411765,0,0,0.058823529,0.058823529,0.058823529,0.058823529,0.058823529,0.177865613,0.177865613,0.118577075,0.158102767,0.158102767,0,0,0,0,0,0.205882353,0,0.088235294,0,1415.1818181818182,51.54545454545455,1.2954545454545454,47.90909090909091,47.6,,,,90,,,,,82.875,40,2020,679.7825552825552
Bukerahi,169,849,3,0,0,0,0,0,3,0,0,0.25,0.01183432,0,0.01183432,0,0,0,0,0.047337278,0.01183432,0.01183432,0.023668639,0.023668639,0.342857143,0.285714286,0.142857143,0,0,0,0,0,0,0,0.171428571,0,0.035502959,0,,47.475,0,,,,,,,,,,,,,2020,671.1387387387388
Bukono,125,558,3,3,0,0,0,0,0,0,0,0,0.016,0,0.016,0,0,0.5,0.5,0.032,0.032,0.032,0.032,0.032,0.233918129,0.116959064,0.116959064,0.116959064,0.116959064,0.032,0,0,0.032,0,0.288,0,0.048,0,1420.5,46.3,1.1249,25.2,67.85714285714286,4.5,4.6,,40.2,,,6.5,72,89.75,72.14285714285714,2020,520.9414414414414
Bushura,96,454,4,4,0,0,0,0,0,0,2,0,0.020833333,0,0.020833333,0,0,0.020833333,0.020833333,0.041666667,0.0625,0.020833333,0.041666667,0.041666667,0.225776105,0.225776105,0.112888053,0.112888053,0.112888053,0,0,0,0.020833333,0,0.270833333,0,0.0625,0,1425.5,49.2,0.925,39,27,,,,123,,,,,62.5,160,2020,662.6556991774382
Gicuzi,131,649,3,0,0,0,0,0,3,0,0,0.5,0.015267176,0.015267176,0,0.015267176,0,0,0,0.015267176,0.030534351,0,0.030534351,0.030534351,0.13050571,0.13050571,0.097879282,0,0.097879282,0,0,0,0,0,0.163132137,0,0,0,2016.909090909091,39.72727272727273,0.36363636363636365,75,77,,,,,,,8.04,,2.6,0,2020,651.0873873873874
Gihuyaga,204,1032,3,0,0,0,0,0,3,0,0,0.25,0.009803922,0,0.009803922,0,0,0,0,0.039215686,0.009803922,0.009803922,0.019607843,0.019607843,0.342857143,0.285714286,0.142857143,0,0,0,0,0,0,0,0.171428571,0,0.029411765,0,,44.61904761904762,0,,,,,,,,,,,,,2020,458.77272727272725
Itara,125,616,5,5,0,0,0,0,0,0,0,0,0.016,0,0.016,0.016,0,0,0,0.016,0.048,0.032,0.032,0.032,0.21574973,0.172599784,0.129449838,0,0.129449838,0,0,0,0.016,0,0.21574973,0,0,0,1581.575,40.666666666666664,0.6866458333333334,29.583333333333332,64.5,,,,,300,,8,,46.7,72.6,2020,287.11261261261257
Kabeshekyere,186,974,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005376344,0.005376344,0.032258065,0.032258065,0.010752688,0.021505376,0.032258065,0.193548387,0.13318535,0.053763441,0,0,0.053763441,0,0,0.021505376,0,0.177580466,0,0,0.172043011,,43.470588235294116,0,,,,,,,,,,,,,2020,652.1138996138997
Kabijaga,60,328,3,0,0,0,0,3,0,0.25,0,0,0.033333333,0,0.033333333,0,0,0,0,0.066666667,4,0,0.066666667,0.066666667,0.320512821,0.320512821,0.320512821,0.192307692,0,0,0,0,0,0,0.461538462,0,0,0,976.4363636363636,50.09090909090909,1.2045454545454546,38.18181818181818,108.75,7,,170,,,,6.333333333333333,,68.71428571428571,15,2020,1050.4054054054054
Kabingo,119,576,3,0,0,0,0,0,3,0,0,0.5,0.016806723,0.016806723,0,0.016806723,0,0,0,0.016806723,0.033613445,0,0.033613445,0.033613445,0.13050571,0.13050571,0.097879282,0,0.097879282,0,0,0,0,0,0.163132137,0,0,0,1890.4777777777776,49.44444444444444,0.6444444444444445,44.44444444444444,146.11111111111111,13,,,,,,5.216666666666667,,4,,2020,778.3440748440748
Kabuzigye,23,134,3,0,0,0,0,3,0,0.25,0,0,0.086956522,0,0.086956522,0,0,0,0,0.173913043,4,0,0.173913043,0.173913043,0.320512821,0.320512821,0.320512821,0.192307692,0,0,0,0,0,0,0.461538462,0,0,0,1955.4272727272728,48.63636363636363,0.9997727272727273,26.545454545454547,46.57142857142857,,,,,,,,,42.875,12.5,2020,529.8624078624078
Kabyaza,146,760,3,0,0,0,0,0,3,0,0,0.25,0.01369863,0,0.01369863,0,0,0,0,0.054794521,0.01369863,0.01369863,0.02739726,0.02739726,0.342857143,0.285714286,0.142857143,0,0,0,0,0,0,0,0.171428571,0,0.04109589,0,,44.18518518518518,0,,,,,,,,,,,,,2020,512.2950450450451
Kafunjo Cell,62,303,3,0,0,0,0,3,0,0.25,0,0,0.032258065,0,0.032258065,0,0,0,0,0.064516129,4,0.064516129,0.064516129,0.064516129,0.320512821,0.320512821,0.320512821,0.192307692,0,0,0,0,0,0,0.461538462,0,0,0,911.5,36,1.534375,18.125,45.2,5.5,,,,,,7.5,,45,50,2020,680.2643948296122
Kagasha,35,229,3,0,0,0,0,3,0,0.25,0,0,0.057142857,0,0.057142857,0,0,0,0,0.114285714,4,0,0.114285714,0.114285714,0.320512821,0.320512821,0.320512821,0.192307692,0,0,0,0,0,0,0.461538462,0,0,0,2142.7999999999997,27,0.9125,190,,,,,,,,,,,,2020,288.3817567567568
Kagati,111,597,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009009009,0.009009009,0.054054054,0.054054054,0.018018018,0.036036036,0.054054054,0.221975583,0.144144144,0.09009009,0,0,0.09009009,0,0,0.036036036,0,0.177580466,0,0,0.216216216,,39.30555555555556,0,,,,,,,,,,,,,2020,534.4758687258686
Kagoma,52,256,0,4,2,0,0,0,0,0,0,0,0.038461538,0.038461538,0,0.076923077,0.038461538,0,0,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077,0.177865613,0.177865613,0.118577075,0.158102767,0.158102767,0,0,0,0,0,0.192307692,0,0.115384615,0,1346.5,52.583333333333336,1.4541666666666666,39.583333333333336,47.7,,4,,365,100,,3.25,36.5,116.44444444444444,87.77777777777777,2020,706.5484234234234
Kagorogoro,54.5,272.5,3,1.5,0,0,0,1.5,1.5,0,0,0,0.073450135,0,0.037735849,0.055592992,0,0.037735849,0.037735849,0.073450135,0.073450135,0.018867925,0.073450135,0.073450135,0.40630653899999997,0.311966917,0.18338071849999998,0,0.18338071849999998,0.094339623,0,0,0.036725068,0,0.42000517,0,0,0.150943396,0,43.5,0.6575,32.5,104.125,,3,,,,,7.285714285714286,,61.3,4,2020,563.5221364221364
Kahoro,66,369,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015151515,0.015151515,0.090909091,0.090909091,0.03030303,0.060606061,0.090909091,0.303030303,0.181818182,0.151515152,0,0,0.151515152,0,0,0.060606061,0,0.303030303,0,0,0.303030303,,43.3,0,,,,,,,,,,,,,2020,619.2032657657658
Kajubwe,79,389,3,1.5,0,0,0,1.5,1.5,0,0,0,0.038299432,0,0.019607843,0.009345795,0,0.25,0.25,0.057907276,0.057907276,0.039215687,0.057907276,0.057907276,0.240246736,0.181767203,0.147520628,0.058479532,0.147520628,0.039215687,0,0,0.048561481000000004,0,0.27424120350000003,0,0.05882353,0,1471,50.666666666666664,1.3611111111111112,83.33333333333333,24.333333333333332,,301,,,,,,,48,22.333333333333332,2020,724.8144144144144
Kajubwe,79,389,3,1.5,0,0,0,1.5,1.5,0,0,0,0.038299432,0,0.019607843,0.009345795,0,0.25,0.25,0.057907276,0.057907276,0.039215687,0.057907276,0.057907276,0.240246736,0.181767203,0.147520628,0.058479532,0.147520628,0.039215687,0,0,0.048561481000000004,0,0.27424120350000003,0,0.05882353,0,1824.6333333333334,55.25,0.925,22.583333333333332,,,,,,,,28,,36.27272727272727,,2020,724.8144144144144
Kajumera,77,380,3,0,0,0,0,0,0,0,2,3,0.051948052,0,0.025974026,0,0,0,0,0.051948052,0.051948052,0.025974026,0.051948052,0.025974026,0.194741967,0.194741967,0,0,0.126582278,0,0,0,0.025974026,0,0.303797468,0,0,0,1246.2666666666667,44,1.0055555555555555,27.77777777777778,91.66666666666667,,,,150,,,7,,116.125,,2020,638.0522914218566
Kajumo,98,474,4,4,0,0,0,0,0,0,2,0,0.020408163,0,0.020408163,0,0,0.020408163,0.020408163,0.040816327,0.06122449,0.020408163,0.040816327,0.040816327,0.225776105,0.225776105,0.112888053,0.112888053,0.112888053,0,0,0,0.020408163,0,0.265306122,0,0.06122449,0,1496.111111111111,43.666666666666664,0.8777777777777778,145,27.75,,,,60,65,,6.333333333333333,,41.111111111111114,10,2020,730.2420681551116
Kamira,112,577,3,3,0,0,0,0,0,0,0,0,0.035714286,0,0.035714286,0.035714286,0,0.035714286,0.035714286,0.035714286,0.035714286,0.017857143,0.035714286,0.035714286,0.267857143,0.178571429,0.089285714,0,0.089285714,0.089285714,0,0,0.017857143,0,0.267857143,0,0,0.142857143,,49.86363636363637,0,,,,,,,,,,,,,2020,432.9558558558558
Kaniampiiha,86,427,4,4,2,0,0,0,0,0,0,0,0.023255814,0,0.046511628,0.046511628,0,0,0,0.023255814,0.046511628,0,0.046511628,0.046511628,0.143626571,0.143626571,0.143626571,0,0.143626571,0,0,0,0.023255814,0,0.170556553,0,0,0,543.5727272727273,49.54545454545455,1.4772727272727273,37.72727272727273,94.75,,4.083333333333333,,30,,,6.5,57.5,71.875,161.66666666666666,2020,612.1144674085851
Karambi,256,1255,3,0,0,0,0,0,3,0,0,0.5,0.0078125,0.0078125,0,0.0078125,0,0,0,0.0078125,0.015625,0,0.015625,0.015625,0.13050571,0.13050571,0.097879282,0,0.097879282,0,0,0,0,0,0.163132137,0,0,0,2071.5454545454545,48.72727272727273,0.5181818181818182,48.63636363636363,100.9090909090909,,,,45,,,13.11111111111111,,2.625,,2020,585.4137931034483
Karuhara,58,298,3,3,0,0,0,0,0,0,0,0,0.068965517,0,0.068965517,0.068965517,0,0.068965517,0.068965517,0.068965517,0.068965517,0.034482759,0.068965517,0.068965517,0.517241379,0.344827586,0.172413793,0,0.172413793,0.172413793,0,0,0.034482759,0,0.517241379,0,0,0.275862069,,45.86206896551724,0,,,,,,,,,,,,,2020,901.8648648648649
Kashaki,89,408,3,3,0,0,0,0,0,0,0,0,0.02247191,0,0.02247191,0,0,0.5,0.5,0.04494382,0.04494382,0.04494382,0.04494382,0.04494382,0.233918129,0.116959064,0.116959064,0.116959064,0.116959064,0.04494382,0,0,0.04494382,0,0.269662921,0,0.06741573,0,1367.7272727272727,57.45454545454545,1.2454545454545454,110.9090909090909,64,,9.666666666666666,,,,,13,16,33.888888888888886,677.75,2020,900.2702702702702
Kashasha,156,773,4,4,2,0,0,0,0,0,0,0,0.012820513,0,0.025641026,0.025641026,0,0,0,0.012820513,0.025641026,0,0.025641026,0.025641026,0.143626571,0.143626571,0.143626571,0,0.143626571,0,0,0,0.012820513,0,0.170556553,0,0,0,1162.5444444444445,46.333333333333336,1.1222222222222222,52.77777777777778,47,,2.5,,,,,2,,38,72.5,2020,424.55733005733003
Kashenyi,113,534,3,0,0,0,0,0,0,0,2,3,0.03539823,0,0.017699115,0,0,0,0,0.03539823,0.03539823,0.017699115,0.03539823,0.017699115,0.194741967,0.194741967,0,0,0.126582278,0,0,0,0.017699115,0,0.303797468,0,0,0,1484.0833333333333,35.166666666666664,0.7625,117.5,198.75,,,,170,,,,,120,65,2020,365.2225225225225
Kashenyi,113,534,3,0,0,0,0,0,0,0,2,3,0.03539823,0,0.017699115,0,0,0,0,0.03539823,0.03539823,0.017699115,0.03539823,0.017699115,0.194741967,0.194741967,0,0,0.126582278,0,0,0,0.017699115,0,0.303797468,0,0,0,0,42.90909090909091,0.3181818181818182,71.81818181818181,53.333333333333336,,,,,,,,,24.11111111111111,43.333333333333336,2020,365.2225225225225
Kasoni,47,206,3,3,0,0,0,0,0,0,0,0,0.042553191,0,0.042553191,0,0,0.5,0.5,0.085106383,0.085106383,0.085106383,0.085106383,0.085106383,0.233918129,0.116959064,0.116959064,0.116959064,0.116959064,0.085106383,0,0,0.085106383,0,0.29787234,0,0.127659574,0,1419.25,54.125,0.734375,58.125,41.8,,3,,55.5,,,13.5,,70,12.2,2020,866.052973
Katagata,90,450,5,5,0,0,0,0,0,0,0,0,0.022222222,0,0.022222222,0.022222222,0,0,0,0.022222222,0.066666667,0,0.044444444,0.044444444,0.21574973,0.172599784,0.129449838,0,0.129449838,0,0,0,0.022222222,0,0.21574973,0,0,0,1330.6333333333334,50.083333333333336,0.93,65,51.4,,1,,,,,3,,0,0,2020,541.2146074646075
Katangyemeko,94,463,4,4,2,0,0,0,0,0,0,0,0.021276596,0,0.042553191,0.042553191,0,0,0,0.021276596,0.042553191,0.042553191,0.042553191,0.042553191,0.143626571,0.143626571,0.143626571,0,0.143626571,0,0,0,0.021276596,0,0.170556553,0,0,0,477.17500000000007,42.75,1.9208333333333332,71.91666666666667,53.333333333333336,,,,,,,,65,67,47.142857142857146,2020,432.4618096357227
Katwa,73,347,4,4,0,0,0,0,0,0,2,0,0.02739726,0,0.02739726,0,0,0.02739726,0.02739726,0.054794521,0.082191781,0.02739726,0.054794521,0.054794521,0.225776105,0.225776105,0.112888053,0.112888053,0.112888053,0,0,0,0.02739726,0,0.273972603,0,0.082191781,0,1488.5,49.75,1.96875,17.5,90.75,,,,77.5,,,5.375,,235.71428571428572,23.25,2020,742.8918918918919
Kazuru,85,412,4,4,0,0,0,0,0,0,2,0,0.023529412,0,0.023529412,0,0,0.023529412,0.023529412,0.047058824,0.070588235,0.023529412,0.047058824,0.047058824,0.225776105,0.225776105,0.112888053,0.112888053,0.112888053,0,0,0,0.023529412,0,0.282352941,0,0.070588235,0,1478.1666666666667,46.75,1.3520833333333333,22.5,63.666666666666664,,3.15,46.5,56.333333333333336,69,,4.716666666666667,,63.5,81.11111111111111,2020,621.8485257985258
Kenshumba,105,514,5,5,0,0,0,0,0,0,0,0,0.019047619,0,0.019047619,0.019047619,0,0,0,0.019047619,0.057142857,0,0.038095238,0.038095238,0.21574973,0.172599784,0.129449838,0,0.129449838,0,0,0,0.019047619,0,0.21574973,0,0,0,1617.4833333333333,44.5,1.1041666666666667,31.583333333333332,85.25,,,,,,,,,51.4,92.8,2020,521.982801
Kibarama,158,823,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006329114,0.006329114,0.037974684,0.037974684,0.012658228,0.025316456,0.037974684,0.189873418,0.13318535,0.063291139,0,0,0.063291139,0,0,0.025316456,0,0.177580466,0,0,0.202531646,,44.2,0,,,,,,,,,,,,,2020,416.27477477477476
Kibaya,63,314,4,4,2,0,0,0,0,0,0,0,0.031746032,0,0.063492063,0.063492063,0,0,0,0.031746032,0.063492063,0,0.063492063,0.063492063,0.143626571,0.143626571,0.143626571,0,0.143626571,0,0,0,0.031746032,0,0.170556553,0,0,0,578.425,49.583333333333336,0.8958333333333334,37.083333333333336,95.5,,1.6666666666666667,,,50,,6.5,35.5,18,9.2,2020,605.2937720329026
Kibingo,108,529,4,4,2,0,0,0,0,0,0,0,0.018518519,0,0.037037037,0.037037037,0,0,0,0.018518519,0.037037037,0,0.037037037,0.037037037,0.143626571,0.143626571,0.143626571,0,0.143626571,0,0,0,0.018518519,0,0.170556553,0,0,0,1175,46.5,1.525,29.166666666666668,110,,,,19.25,,,8.4,85,73.33333333333333,109.77777777777777,2020,543.4090090090091
Kigimbi A,120,590,4,4,0,0,0,2,0,0,0,0,0.016666667,0.016666667,0,0.033333333,0,0,0,0.016666667,0.033333333,0,0.033333333,0.033333333,0.167064439,0.119331742,0.119331742,0,0.119331742,0,0,0,0.016666667,0,0.190930788,0,0,0,1578.7833333333333,52.75,1.9187500000000002,17.083333333333332,76.66666666666667,,,,,470,,,,105.9,116.66666666666667,2020,453.5855855855856
Kigimbi B,60,296,4,4,0,0,0,2,0,0,0,0,0.033333333,0.033333333,0,0.066666667,0,0,0,0.033333333,0.066666667,0,0.066666667,0.066666667,0.167064439,0.119331742,0.119331742,0,0.119331742,0,0,0,0.033333333,0,0.190930788,0,0,0,849.9909091,45.72727272727273,0.9545454545454546,42.72727272727273,48,,3.5,,,,,,,0,0,2020,647.3211446740859
Kihungye,159,788,4,4,2,0,0,0,0,0,0,0,0.012578616,0,0.025157233,0.025157233,0,0,0,0.012578616,0.025157233,0,0.025157233,0.025157233,0.143626571,0.143626571,0.143626571,0,0.143626571,0,0,0,0.012578616,0,0.170556553,0,0,0,1163.2666666666667,51.083333333333336,1.8270624999999998,24.583333333333332,56.42857142857143,,,,,450,,4.5,,49.666666666666664,198.57142857142858,2020,582.4881756756756
Kijubwe,50,236,3,0,0,0,0,3,0,0.25,0,0,0.04,0,0.04,0,0,0,0,0.08,4,0,0.08,0.08,0.320512821,0.320512821,0.320512821,0.192307692,0,0,0,0,0,0,0.461538462,0,0,0,329.35,46.2,0.5638,31.6,40.666666666666664,,,,,,,5,,17.666666666666668,,2020,691.3288288288288
Kikondeka,81,380,4,4,0,0,0,0,0,0,2,0,0.024691358,0,0.024691358,0,0,0.024691358,0.024691358,0.049382716,0.074074074,0.024691358,0.049382716,0.049382716,0.225776105,0.225776105,0.112888053,0.112888053,0.112888053,0,0,0,0.024691358,0,0.271604938,0,0.074074074,0,1580.4,57.3,1.2950000000000002,48.5,83.75,,11,,,,,,,177,50,2020,714.1497747747748
Kikoni A,73,377,3,3,0,0,0,0,0,0,0,0,0.054794521,0,0.054794521,0.054794521,0,0.054794521,0.054794521,0.054794521,0.054794521,0.02739726,0.054794521,0.054794521,0.410958904,0.273972603,0.136986301,0,0.136986301,0.136986301,0,0,0.02739726,0,0.410958904,0,0,0.219178082,,50.45,0,,,,,,,,,,,,,2020,750.5518018018017
Kikoni B,76,384,3,3,0,0,0,0,0,0,0,0,0.052631579,0,0.052631579,0.052631579,0,0.052631579,0.052631579,0.052631579,0.052631579,0.026315789,0.052631579,0.052631579,0.394736842,0.263157895,0.131578947,0,0.131578947,0.131578947,0,0,0.026315789,0,0.394736842,0,0,0.210526316,,43.72222222222222,0,,,,,,,,,,,,,2020,498.4425675675676
Kirima,96,455,4,4,0,0,0,0,0,0,2,0,0.020833333,0,0.020833333,0,0,0.020833333,0.020833333,0.041666667,0.0625,0.020833333,0.041666667,0.041666667,0.225776105,0.225776105,0.112888053,0.112888053,0.112888053,0,0,0,0.020833333,0,0.270833333,0,0.0625,0,1498.6666666666667,53.666666666666664,0.4555555555555556,28.88888888888889,81.375,,,,118.2,,,,,92.5,171,2020,798.0394144144144
Kitunga,88,438,3,3,0,0,0,0,0,0,0,0,0.022727273,0,0.022727273,0,0,0.5,0.5,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.233918129,0.116959064,0.116959064,0.116959064,0.116959064,0.045454545,0,0,0.045454545,0,0.272727273,0,0.068181818,0,1428.090909090909,47.45454545454545,3.7136363636363634,125.45454545454545,131.66666666666666,,10,,120,,,14,,161.77777777777777,151.25,2020,991.0517038777909
Kyanika A,83,419,3,3,0,0,0,0,0,0,0,0,0.048192771,0,0.048192771,0.048192771,0,0.048192771,0.048192771,0.048192771,0.048192771,0.024096386,0.048192771,0.048192771,0.361445783,0.240963855,0.120481928,0,0.120481928,0.120481928,0,0,0.024096386,0,0.361445783,0,0,0.192771084,,47.53846153846154,0,,,,,,,,,,,,,2020,439.1711711711712
Kyanika B,97,489,3,3,0,0,0,0,0,0,0,0,0.041237113,0,0.041237113,0.041237113,0,0.041237113,0.041237113,0.041237113,0.041237113,0.020618557,0.041237113,0.041237113,0.309278351,0.206185567,0.103092784,0,0.103092784,0.103092784,0,0,0.020618557,0,0.309278351,0,0,0.164948454,,43.96666666666667,0,,,,,,,,,,,,,2020,442.4414414414414
Maregamo,181,932,3,0,0,0,0,0,3,0,0,0.25,0.011049724,0,0.011049724,0,0,0,0,0.044198895,0.011049724,0.011049724,0.022099448,0.022099448,0.342857143,0.285714286,0.142857143,0,0,0,0,0,0,0,0.171428571,0,0.033149171,0,,48.9,0,,,,,,,,,,,,,2020,585.5337837837839
Mugongo,93,447,4,4,0,0,0,0,0,0,2,0,0.021505376,0,0.021505376,0,0,0.021505376,0.021505376,0.043010753,0.064516129,0.021505376,0.043010753,0.043010753,0.225776105,0.225776105,0.112888053,0.112888053,0.112888053,0,0,0,0.021505376,0,0.279569892,0,0.064516129,0,1513.625,54.75,0.375,56.25,54,,,,,,,,,,18,2020,726.6891891891893
Mugurante,87,409,3,0,0,0,0,0,0,0,2,3,0.045977011,0,0.022988506,0,0,0,0,0.045977011,0.045977011,0.022988506,0.045977011,0.022988506,0.194741967,0.194741967,0,0,0.126582278,0,0,0,0.022988506,0,0.303797468,0,0,0,0,46.1,1.48,49,24.5,3.5,,,,,,5,,134.5,,2020,945.8695652173913
Mukajagiro,83,400,3,0,0,0,0,0,0,0,2,3,0.048192771,0,0.024096386,0,0,0,0,0.048192771,0.048192771,0.024096386,0.048192771,0.024096386,0.194741967,0.194741967,0,0,0.126582278,0,0,0,0.024096386,0,0.303797468,0,0,0,1868.4333333333334,53.083333333333336,0.6875,34.416666666666664,170,,,,,,,,,45.625,,2020,420.9121621621622
Mushunga,52,220,3,0,0,0,0,0,0,0,2,3,0.076923077,0,0.038461538,0,0,0,0,0.076923077,0.076923077,0.038461538,0.076923077,0.038461538,0.194741967,0.194741967,0,0,0.126582279,0,0,0,0.038461538,0,0.303797468,0,0,0,0,43.416666666666664,1.1875,33.333333333333336,44.5,,,53,,,,7,,56,,2020,794.6283783783783
Mutanoga,134,673,5,5,0,0,0,0,0,0,0,0,0.014925373,0,0.014925373,0.014925373,0,0,0,0.014925373,0.044776119,0,0.029850746,0.029850746,0.21574973,0.172599784,0.129449838,0,0.129449838,0,0,0,0.014925373,0,0.21574973,0,0,0,0,46,1.326,38,71,,,,,,,,,141,466.6666666666667,2020,561.2932432432432
Mutojo,67,318,4,4,0,0,0,0,0,0,2,0,0.029850746,0,0.029850746,0,0,0.029850746,0.029850746,0.059701493,0.089552239,0.029850746,0.059701493,0.059701493,0.225776105,0.225776105,0.112888053,0.112888053,0.112888053,0,0,0,0.029850746,0,0.268656716,0,0.089552239,0,1495.625,41.75,1.03125,39.375,42.714285714285715,,168,,70,,,6,,8.5,63.333333333333336,2020,1126.9623971797885
