pre_village,hhs,hot_pepper_tins_organic_pesticides,derris_tin_organic_pesticides,neem_kg_organic_pesticides,onions_bags_organic_pesticides,tephrosia_kgs_organic_pesticides,garlic_kgs_organic_pesticides,ginger_kgs_organic_pesticides,plastic_tanks_120_ltrs_liquid_manure,sacks_liquid_manure,sisal_rope_liquid_manure,filter_liquid_manure,mortar_&_pestle_liquid_manure,hoes_tools,spades_tools,pick_axes_tools,forked_spades_tools,forked_hoes_tools,pangas_tools,secateurs_tools,gloves_tools,wheelbarrows_tools,trowels_tools,watering_cans_tools,jerrican_tools,spray_pumps_tools,turplins_tools,Beans_seeds,Maize_seeds,Soyabean_seeds,Gnuts_seeds,Onions(Basin)_seeds,Rice_seeds,Field Peas_seeds,Sweet potatoes(Bags),Millet_seeds,Irish Potatoes_seeds,Cassava (bags),Mugavu tree seedlings,Onions (Kg)_seeds,Millet.1_seeds,GPS-Altitude,hhh_age,Land_size_agriculture,Time_to_collect_Water_for_Household_use_Minutes,Beans_total_yield,Irish_potatoes_total_yield,Cassava_total_yield,Sorghum_total_yield,Maize_total_yield,Millet_total_yield,Onions_total_yield,Sweet_potatoes_total_yield,Ground_Nuts_total_yield,Food_banana_total_yield,Coffee_total_yield,cohort,Agriculture Value (USD)
Rugasha,104.0,0.01754386,0.0,0.0,0.035087719,0.0,0.0,0.0,0.035087719,0.035087719,0.0,0.035087719,0.035087719,0.121521692,0.121521692,0.121521692,0.0,0.121521692,0.121521692,0.0,0.0,0.035087719,0.121521692,0.0,0.0,0.0,0.0,3.0,,3.0,3.0,,,,,,,,,,,0.0,53.75,0.5208333333333334,45.833333333333336,86.25,4.0,,,110.0,,,,130.0,52.0,33.833333333333336,,628.7218468541666
Rugazi,76.0,0.026315789,0.0,0.026315789,0.0,0.0,0.0,0.0,0.052631579,4.0,0.0,0.052631579,0.052631579,0.320512821,0.320512821,0.320512821,0.192307692,0.0,0.0,0.0,0.0,0.0,0.0,0.461538462,0.0,0.0,0.0,3.0,,3.0,,,,,,,0.25,,,,,1485.5666666666666,47.0,0.2916666666666667,35.0,17.0,,,,,,,,,16.333333333333332,,2020.0,678.9766584766585
Rugoma,55.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.072727273,0.072727273,0.0,0.072727273,0.072727273,0.224719101,0.187265918,0.0,0.187265918,0.0,0.072727273,0.0,0.0,0.0,0.0,0.0,0.109090909,0.0,0.0,4.0,,4.0,4.0,,,,,,,,,,,1839.2833333333333,47.66666666666666,0.5625,24.33333333333333,113.25,,,,82.5,,,7.5,,76.66666666666667,1.0,,564.5298719736842
Ruheza,87.0,0.022988506,0.0,0.022988506,0.0,0.0,0.5,0.5,0.045977011,0.045977011,0.045977011,0.045977011,0.045977011,0.233918129,0.116959064,0.116959064,0.116959064,0.116959064,0.045977011,0.0,0.0,0.045977011,0.0,0.275862069,0.0,0.068965517,0.0,3.0,,,3.0,,,,,,,,,,,1342.25,48.75,0.5625,69.58333333333333,47.0,,3.5,,,,,,,47.833333333333336,76.66666666666667,2020.0,735.7376126126126
Ruhonwa,148.0,0.027027027,0.0,0.013513514,0.0,0.0,0.0,0.0,0.027027027,0.027027027,0.013513514,0.027027027,0.013513514,0.194741967,0.194741967,0.0,0.0,0.126582278,0.0,0.0,0.0,0.013513514,0.0,0.303797468,0.0,0.0,0.0,3.0,,,,,,3.0,,2.0,,,,,,1790.9,46.0,0.3571428571428571,38.60714285714285,22.0,,,,,,,,,,,2020.0,505.43108108108106
Ruhunga,67.0,0.021276596,0.0,0.0,0.0,0.0,0.361702128,0.361702128,0.085106383,0.170212766,0.0,0.042553191,0.042553191,0.085106383,0.042553191,0.021276596,0.0,0.021276596,0.042553191,0.0,0.0,0.021276596,0.042553191,0.042553191,0.0,0.021276596,0.021276596,3.0,3.0,3.0,,,,,,,,,,,,1039.6464285714285,39.35714285714285,1.059090909090909,61.60714285714285,90.0,,6.5,,412.5,85.0,,9.5,,47.5,200.0,2022.0,332.5315315315315
Ruhungu,55.0,0.025974026,0.0,0.0,0.0,0.0,0.363636364,0.363636364,0.103896104,0.207792208,0.0,0.051948052,0.051948052,0.025974026,0.025974026,0.025974026,0.0,0.025974026,0.025974026,0.0,0.0,0.051948052,0.025974026,0.025974026,0.0,0.051948052,0.0,3.0,3.0,,,,,,,,0.25,,,,,2033.6727272727276,44.18181818181818,0.5727272727272728,63.63636363636363,103.75,,,,,,,5.25,,14.4,0.5,2022.0,698.036036
Rujoka,42.0,0.095238095,0.0,0.047619048,0.0,0.0,0.0,0.0,0.095238095,0.095238095,0.047619048,0.095238095,0.047619048,0.194741967,0.194741967,0.0,0.0,0.126582278,0.0,0.0,0.0,0.047619048,0.0,0.303797468,0.0,0.0,0.0,3.0,,,,,,3.0,,2.0,,,,,,1993.3285714285712,45.42857142857143,0.6014285714285714,47.142857142857146,46.0,,,,26.0,,,,,26.666666666666668,,2020.0,535.6351351351351
Rukarara,360.0,0.003913894,0.0,0.0,0.0,0.0,0.352250489,0.352250489,0.015655577,0.031311155,0.0,0.007827789,0.007827789,0.070450098,0.070450098,0.070450098,0.0,0.054794521,0.054794521,0.0,0.0,0.015655577,0.039138943,0.070450098,0.0,0.007827789,0.0,4.0,4.0,,4.0,,10.0,,,,,,,,,1095.6999999999998,41.38709677419355,1.518333333333333,32.29032258064516,110.74074074074076,,3.0,176.0,96.22222222222224,121.33333333333331,,13.5,57.71428571428572,20.25,124.44444444444444,2022.0,966.5723938223938
Rukore_Kagunga,28.0,0.051282051,0.0,0.0,0.0,0.0,0.358974359,0.358974359,0.102564103,0.41025641,0.0,0.102564103,0.102564103,0.051282051,0.051282051,0.051282051,0.0,0.051282051,0.051282051,0.0,0.0,0.051282051,0.051282051,0.051282051,0.0,0.102564103,0.0,3.0,3.0,,,,,,,,0.25,,,,,2137.208333333333,46.0,0.7229166666666668,102.5,157.27272727272728,17.0,,323.3333333333333,50.0,,,5.833333333333333,,7.7,,2022.0,893.7094594594595
Rumbugu_A,105.0,0.013513514,0.0,0.0,0.0,0.0,0.351351351,0.351351351,0.027027027,0.027027027,0.0,0.027027027,0.027027027,0.054054054,0.040540541,0.027027027,0.0,0.027027027,0.040540541,0.0,0.0,0.027027027,0.0,0.040540541,0.0,0.027027027,0.0,3.0,3.0,3.0,3.0,,,,,,,,,,,1644.1583333333335,54.91666666666666,1.0375,68.33333333333333,137.5,,,,103.0,,,21.5,,87.5,51.25,2022.0,802.8621621621622
Rumbugu_B,63.0,0.022727273,0.0,0.0,0.0,0.0,0.363636364,0.363636364,0.045454545,0.045454545,0.0,0.045454545,0.045454545,0.068181818,0.045454545,0.022727273,0.0,0.022727273,0.045454545,0.0,0.0,0.045454545,0.0,0.045454545,0.0,0.045454545,0.0,3.0,3.0,3.0,3.0,,,,,,,,,,,1634.025,52.16666666666666,0.94,44.16666666666666,93.45454545454544,,3.2,,,105.0,,4.045454545454546,,53.333333333333336,130.0,2022.0,651.3160987074031
Runyinya,155.0,0.009009009,0.0,0.0,0.018018018,0.0,0.349099099,0.349099099,0.0,0.018018018,0.0,0.018018018,0.018018018,0.091029752,0.091029752,0.091029752,0.0,0.091029752,0.091029752,0.0,0.0,0.018018018,0.0,0.091029752,0.0,0.0,0.0,3.0,,3.0,3.0,,,,,,,,,,,1632.7916666666667,46.16666666666666,1.4333125000000002,23.58333333333333,130.77777777777777,13.0,,,125.0,,,,,92.63636363636364,,,617.7665424103448
Rurama,103.5,0.013394974,0.0,0.00877193,0.026789948,0.0045045045,0.25,0.5,0.0416347525,0.046020717,0.0244282745,0.0396104605,0.0396104605,0.18879034649999998,0.1587061105,0.16067315675,0.0,0.1542629005,0.012820513,0.0,0.0,0.004385965,0.060168472,0.17054974099999998,0.0,0.018018018,0.0,4.25,3.25,,4.5,1.0,,,,,,,,,,1525.6666666666667,43.16666666666666,0.6873333333333334,47.91666666666666,169.4375,,10.0,,447.1666666666667,60.0,,7.5,,29.583333333333332,51.5,2020.0,766.4990991233334
Rurindo,83.0,0.02,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.048192771,0.048192771,0.140350877,0.140350877,0.140350877,0.0,0.140350877,0.0,0.0,0.0,0.024096386,0.0,0.187134503,0.0,0.024096386,0.0,4.0,,4.0,3.0,,,,,,,,,,,134.54999999999998,47.91666666666666,0.5695,52.083333333333336,212.25,6.0,10.0,,90.0,,135.0,10.5,,,,,583.3203828874999
Rushaki,83.0,0.016949153,0.0,0.0,0.033898305,0.0,0.351694915,0.351694915,0.101694915,0.406779661,0.0,0.13559322,0.13559322,0.114465391,0.114465391,0.114465391,0.0,0.114465391,0.114465391,0.0,0.0,0.033898305,0.0,0.114465391,0.0,0.0,0.228930783,4.0,4.0,,,,,4.0,,,,,,,,1947.090909090909,47.72727272727273,1.3904545454545454,42.27272727272727,222.875,5.0,,,,,,8.333333333333334,,,,,556.8665540541666
Rushebeya,93.0,0.021505376,0.0,0.0,0.043010753,0.0,0.0,0.0,0.043010753,0.043010753,0.043010753,0.043010753,0.043010753,0.145435014,0.145435014,0.145435014,0.0,0.145435014,0.0,0.0,0.0,0.021505376,0.0,0.0,0.0,0.0,0.0,4.0,,4.0,3.0,,,,,,,,,,,0.0,51.91666666666666,1.0583333333333331,40.833333333333336,94.8181818181818,,2.25,,56.25,,,8.0,,124.66666666666669,89.4,,720.8464373272727
Rusheeshe,100.0,0.014285714,0.0,0.0,0.0,0.0,0.357142857,0.357142857,0.028571429,0.028571429,0.0,0.028571429,0.028571429,0.057142857,0.042857143,0.028571429,0.0,0.028571429,0.042857143,0.0,0.0,0.028571429,0.0,0.042857143,0.0,0.028571429,0.0,3.0,3.0,3.0,3.0,,,,,,,,,,,1671.4363636363637,45.90909090909091,0.7881818181818182,21.454545454545453,74.44444444444444,,2.0,,54.333333333333336,125.0,,4.2,,126.66666666666669,162.0,2022.0,805.2347347347347
Rushinya,119.0,0.0,0.0,0.0,0.0,0.0,0.008403361,0.008403361,0.050420168,0.050420168,0.016806723,0.033613445,0.050420168,0.221975583,0.13318535,0.084033613,0.0,0.0,0.084033613,0.0,0.0,0.033613445,0.0,0.168067227,0.0,0.0,0.201680672,3.0,,,4.0,,,,,,,,,,,,45.44117647058823,0.0,,,,,,,,,,,,,2020.0,644.7623486
Rushoroza,89.0,0.02247191,0.0,0.0,0.04494382,0.02247191,0.5,0.5,0.02247191,0.04494382,0.0,0.04494382,0.04494382,0.168954593,0.168954593,0.168954593,0.0,0.168954593,0.105596621,0.0,0.0,0.04494382,0.0,0.179775281,0.0,0.04494382,0.0,4.0,,3.0,3.0,,,,,,,,,,,1165.2727272727273,47.81818181818182,1.1311136363636365,32.300000000000004,81.33333333333333,,,,,120.0,,5.0,105.0,,1800.0,,520.5756756650001
Rusoro,95.0,0.015037594,0.0,0.0,0.0,0.0,0.360902256,0.360902256,0.030075188,0.120300752,0.0,0.030075188,0.030075188,0.07518797,0.045112782,0.045112782,0.0,0.045112782,0.045112782,0.0,0.0,0.030075188,0.0,0.045112782,0.0,0.030075188,0.0,3.0,3.0,3.0,3.0,,,,,,,,,,,1059.11,45.93333333333333,1.4293103448275863,48.0,116.0909090909091,12.0,3.5,,128.33333333333334,76.5,,,76.25,146.15384615384616,192.15384615384616,2022.0,1028.7248157248157
Rutare,109.0,0.018348624,0.018348624,0.0,0.036697248,0.018348624,0.0,0.0,0.036697248,0.036697248,0.036697248,0.036697248,0.036697248,0.177865613,0.177865613,0.118577075,0.158102767,0.158102767,0.0,0.0,0.0,0.0,0.0,0.201834862,0.0,0.055045872,0.0,4.0,2.0,,4.0,,,,,,,,,,,1346.5833333333333,40.583333333333336,2.7583333333333337,25.0,133.0,,130.0,,60.333333333333336,,,9.0,,274.6666666666667,55.16666666666666,2020.0,825.1805019305019
Rutengyengyere,220.0,0.006493506,0.0,0.0,0.0,0.0,0.357142857,0.357142857,0.038961039,0.051948052,0.0,0.012987013,0.012987013,0.064935065,0.064935065,0.038961039,0.0,0.064935065,0.038961039,0.0,0.0,0.012987013,0.064935065,0.064935065,0.0,0.012987013,0.0,3.0,3.0,,,,,,,,0.5,,,,,2212.75,45.833333333333336,1.2583333333333333,32.083333333333336,164.9,9.333333333333334,,,,,,7.0,,36.0,,2022.0,837.8056133056133
Rutonde,89.0,0.02247191,0.0,0.0,0.04494382,0.011235955,0.25,0.25,0.04494382,0.04494382,0.0,0.04494382,0.04494382,0.172711572,0.172711572,0.172711572,0.0,0.172711572,0.0,0.0,0.0,0.0,0.0,0.247191011,0.0,0.04494382,0.0,4.0,3.0,,3.0,,,,,,,,,,,1462.4166666666667,46.5,1.1041666666666667,34.833333333333336,315.0,,11.0,,874.3333333333334,,,,,47.2,135.33333333333334,,715.3857494
Rutondo,72.0,0.019607843,0.0,0.0,0.0,0.0,0.352941176,0.352941176,0.039215686,0.156862745,0.0,0.039215686,0.039215686,0.058823529,0.019607843,0.039215686,0.0,0.019607843,0.039215686,0.0,0.0,0.039215686,0.0,0.039215686,0.0,0.039215686,0.0,3.0,3.0,3.0,3.0,,,,,,,,,,,1046.0,46.583333333333336,1.4739583333333333,49.375,135.47619047619048,30.0,2.0,,642.5,,,,97.33333333333331,158.94117647058823,276.9230769230769,2022.0,822.2479435957697
Rutoobo,63.0,0.031746032,0.0,0.0,0.063492063,0.031746032,0.5,0.5,0.031746032,0.063492063,0.0,0.063492063,0.063492063,0.120378332,0.120378332,0.120378332,0.0,0.120378332,0.120378332,0.0,0.0,0.063492063,0.0,0.126984127,0.0,0.063492063,0.0,4.0,3.0,,4.0,,,,,,,,,,,1141.0,45.18181818181818,1.0936363636363635,64.90909091,84.0,,,,,,,3.0,,,75.0,,503.8889542039131
Rutooma,102.66666666666667,0.03162685766666667,0.0,0.015556804333333334,0.010205621333333333,0.0,0.117886179,0.117886179,0.05471200933333333,0.5941647586666666,0.007619047666666667,0.04801562,0.04039657233333333,0.13676003766666667,0.13388337466666667,0.10504111599999999,0.025641025666666668,0.07918371033333334,0.053676084000000006,0.0,0.0,0.025954750333333332,0.053676084000000006,0.13268826866666666,0.0,0.008130081333333332,0.0,3.1333333333333333,3.0,3.0,3.6666666666666665,,,3.0,,2.0,0.25,,,,,1120.996504884005,51.20161782661783,1.1844444444444444,49.59157509157509,108.79470899470898,,4.714285714285714,46.0,182.22222222222223,75.0,,12.976190476190476,,81.42548500881834,28.689814814814813,2021.0,766.7279801414546
Rutooma_Kacerere,122.0,0.011695906,0.0,0.0,0.0,0.0,0.362573099,0.362573099,0.070175439,0.093567251,0.0,0.023391813,0.023391813,0.070175439,0.070175439,0.035087719,0.0,0.070175439,0.035087719,0.0,0.0,0.023391813,0.070175439,0.070175439,0.0,0.023391813,0.0,3.0,3.0,,,,,,,,0.5,,,,,2120.4500000000003,51.583333333333336,1.09625,33.25,165.0,7.25,,,,,,19.0,,12.833333333333334,0.0,2022.0,718.1780055917988
Ruzonga,54.0,0.037037037,0.0,0.0,0.074074074,0.037037037,0.5,0.5,0.037037037,0.074074074,0.0,0.074074074,0.074074074,0.168954593,0.168954593,0.168954593,0.0,0.168954593,0.105596621,0.0,0.0,0.074074074,0.0,0.185185185,0.0,0.074074074,0.0,4.0,,3.0,3.0,,,,,,,,,,,1127.5,46.5,1.475,50.16666666666666,74.0,,5.0,,,,,,,25.0,70.0,,417.4810811
Rwabutera,110.0,0.01242236,0.0,0.0,0.02484472,0.00621118,0.341614907,0.341614907,0.02484472,0.02484472,0.0,0.02484472,0.02484472,0.095423158,0.095423158,0.095423158,0.0,0.095423158,0.095423158,0.0,0.0,0.02484472,0.099378882,0.099378882,0.0,0.02484472,0.0,4.0,3.0,,4.0,,,,,,,,,,,1299.6363636363635,48.18181818181818,1.6054545454545457,42.72727272727273,400.7142857142857,,10.0,,1300.0,,,,11.0,26.666666666666668,5.0,,750.8240304869565
Rwakaroro,58.0,0.019417476,0.0,0.0,0.0,0.0,0.291262136,0.291262136,0.077669903,0.155339806,0.0,0.038834951,0.038834951,0.077669903,0.058252427,0.058252427,0.0,0.058252427,0.038834951,0.0,0.0,0.038834951,0.038834951,0.058252427,0.0,0.038834951,0.0,3.0,3.0,,,,,,,,0.5,,,,,2034.0583333333332,54.5,1.7625,32.5,111.44444444444444,,,140.0,,,,3.3,,9.833333333333334,,2022.0,947.994851994852
Rwakutaka,53.0,0.027777778,0.0,0.0,0.055555556,0.0,0.368055556,0.368055556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.113622443,0.113622443,0.113622443,0.0,0.113622443,0.113622443,0.0,0.0,0.055555556,0.0,0.111111111,0.0,0.055555556,0.0,3.0,2.0,,3.0,,,,,,,,,,,1581.4,43.9,1.54,34.0,90.0,,3.5,,,150.0,,6.45,,75.55555555555556,172.0,,826.9111969142857
Rwamiyumbu,157.0,0.012738854,0.012738854,0.0,0.025477707,0.012738854,0.0,0.0,0.025477707,0.025477707,0.025477707,0.025477707,0.025477707,0.177865613,0.177865613,0.118577075,0.158102767,0.158102767,0.0,0.0,0.0,0.0,0.0,0.203821656,0.0,0.038216561,0.0,4.0,2.0,,4.0,,,,,,,,,,,1364.6666666666667,37.333333333333336,1.77825,33.75,52.57142857142857,,,,60.0,,,,49.5,2.75,0.0,2020.0,631.4739382239383
Rwamujura,85.0,0.023529412,0.0,0.023529412,0.023529412,0.0,0.0,0.0,0.023529412,0.070588235,0.0,0.047058824,0.047058824,0.21574973,0.172599784,0.129449838,0.0,0.129449838,0.0,0.0,0.0,0.023529412,0.0,0.21574973,0.0,0.0,0.0,5.0,,,5.0,,,,,,,,,,,792.6,50.16666666666666,1.23125,59.583333333333336,87.9,,4.5,,18.0,,,6.777777777777778,60.0,153.75,317.5,2020.0,575.5556628056628
Rwamureera,87.0,0.016129032,0.0,0.0,0.0,0.0,0.35483871,0.35483871,0.064516129,0.129032258,0.0,0.032258065,0.032258065,0.048387097,0.032258065,0.032258065,0.0,0.032258065,0.032258065,0.0,0.0,0.032258065,0.024193548,0.032258065,0.0,0.032258065,0.0,3.0,,3.0,3.0,,,,,,,,,,,1270.0083333333334,59.0,1.5416666666666667,37.66666666666666,84.75,,,,,,,,,48.25,67.57142857142857,2022.0,686.1932432432433
Rwanama,72.0,0.013513514,0.0,0.0,0.027027027,0.0,0.0,0.0,0.027027027,0.027027027,0.0,0.027027027,0.027027027,0.064803148,0.064803148,0.064803148,0.0,0.064803148,0.064803148,0.0,0.0,0.027027027,0.064803148,0.0,0.0,0.0,0.0,3.0,,3.0,3.0,,,,,,,,,,,1088.28,44.8,0.5788,43.5,85876.0,,5.0,,,,,8.0,,110.0,70.0,,714.2467684869565
Rwangeru,112.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.035714286,0.035714286,0.0,0.035714286,0.035714286,0.224719101,0.187265918,0.0,0.187265918,0.0,0.035714286,0.0,0.0,0.0,0.0,0.0,0.053571429,0.0,0.0,4.0,,4.0,4.0,,,,,,,,,,,455.60833333333335,41.583333333333336,0.9441666666666668,40.0,103.375,,3.0,,90.0,,,9.5,,42.5,0.0,,756.7331081142856
Rwangura,79.0,0.050632911,0.0,0.025316456,0.0,0.0,0.0,0.0,0.050632911,0.050632911,0.025316456,0.050632911,0.025316456,0.194741967,0.194741967,0.0,0.0,0.126582278,0.0,0.0,0.0,0.025316456,0.0,0.303797468,0.0,0.0,0.0,3.0,,,,,,3.0,,2.0,,,,,,476.575,57.5,1.52125,29.375,81.66666666666667,,,,,,,,,30.0,0.0,2020.0,894.0663390663391
Rwaseyeza,213.0,0.006269592,0.0,0.0,0.012539185,0.0,0.0,0.0,0.037617555,0.150470219,0.0,0.05015674,0.05015674,0.089266256,0.089266256,0.089266256,0.0,0.089266256,0.089266256,0.0,0.0,0.012539185,0.0,0.089266256,0.0,0.0,0.178532513,3.0,3.0,,,,,3.0,,,,,,,,2156.67,52.8,1.133,128.5,145.83333333333334,7.0,,,,,,8.714285714285714,,,,,549.3402225358824
Rwemicheka,108.0,0.012987013,0.0,0.0,0.0,0.0,0.350649351,0.350649351,0.051948052,0.103896104,0.0,0.025974026,0.025974026,0.103896104,0.064935065,0.064935065,0.0,0.064935065,0.064935065,0.0,0.0,0.025974026,0.064935065,0.064935065,0.0,0.025974026,0.0,4.0,4.0,4.0,4.0,,,,,,,,,,,1055.6433333333332,45.4,1.28,30.83333333333333,128.23809523809524,,5.375,,110.0,,,,110.0,118.5,142.5,2022.0,590.3803803803804
Rwemirama,69.5,0.0262503885,0.0172413795,0.0,0.0525007765,0.0172413795,0.1824324325,0.1824324325,0.0525007765,0.0525007765,0.0344827585,0.0525007765,0.0525007765,0.145251529,0.145251529,0.11560726,0.0790513835,0.135370106,0.0563187225,0.0,0.0,0.018018018,0.0,0.15750233,0.0,0.069742156,0.0,3.5,2.0,,3.5,,,,,,,,,,,629.7916666666666,39.52272727272727,0.7476515151515151,60.85227272727273,73.58888888888889,,11.0,,,85.0,,11.5,12.0,60.07142857142857,139.5,2020.0,622.2502815549615
Rwemirongo,87.0,0.0,0.0,0.0,0.0,0.0,0.011494253,0.011494253,0.068965517,0.068965517,0.022988506,0.045977011,0.068965517,0.221975583,0.13318535,0.114942529,0.0,0.0,0.114942529,0.0,0.0,0.045977011,0.0,0.229885057,0.0,0.0,0.229885057,3.0,,,4.0,,,,,,,,,,,,46.37931034482759,0.0,,,,,,,,,,,,,2020.0,744.7215041128085
Rwendahi,58.0,0.034482759,0.0,0.0,0.068965517,0.017241379,0.25,0.25,0.068965517,0.068965517,0.0,0.068965517,0.068965517,0.172711572,0.172711572,0.172711572,0.0,0.172711572,0.0,0.0,0.0,0.0,0.0,0.24137931,0.0,0.068965517,0.0,4.0,3.0,,3.0,,,,,,,,,,,1193.3333333333333,47.91666666666666,0.865625,19.83333333333333,317.5,,11.0,,661.5,,,3.0,,52.0,107.83333333333331,,855.2475430181818
Rwengwe,89.0,0.02247191,0.0,0.02247191,0.0,0.0,0.02247191,0.02247191,0.04494382,0.06741573,0.02247191,0.04494382,0.04494382,0.225776105,0.225776105,0.112888053,0.112888053,0.112888053,0.0,0.0,0.0,0.02247191,0.0,0.269662921,0.0,0.06741573,0.0,4.0,,,4.0,,,,,2.0,,,,,,1506.6666666666667,42.44444444444444,0.5297444444444445,31.666666666666668,45.333333333333336,,,,10.0,,,2.5,,100.0,87.33333333333333,2020.0,830.9306698
Rwenkyende,108.0,0.018518519,0.0,0.0,0.037037037,0.009259259,0.25,0.25,0.037037037,0.037037037,0.0,0.037037037,0.037037037,0.185430464,0.185430464,0.185430464,0.0,0.185430464,0.0,0.0,0.0,0.0,0.0,0.185185185,0.0,0.037037037,0.0,5.0,4.0,,5.0,,,,,,,,,,,1399.1818181818182,47.18181818181818,1.1943181818181818,24.363636363636363,493.0,,,,1300.0,130.0,,,,37.5,5.0,,897.5998256096775
Rwere,113.0,0.02,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.03539823,0.03539823,0.140350877,0.140350877,0.140350877,0.0,0.140350877,0.0,0.0,0.0,0.017699115,0.0,0.187134503,0.0,0.017699115,0.0,4.0,,4.0,3.0,,,,,,,,,,,1650.9454545454546,49.81818181818182,0.8409090909090909,42.72727272727273,169.16666666666666,,,,125.0,,,,,43.27272727272727,,,763.5569431206897
Rwoburunga,137.0,0.01459854,0.0,0.0,0.02919708,0.01459854,0.5,0.5,0.01459854,0.02919708,0.0,0.02919708,0.02919708,0.166865316,0.166865316,0.166865316,0.0,0.166865316,0.119189511,0.0,0.0,0.02919708,0.116788321,0.160583942,0.0,0.02919708,0.0,4.0,2.0,,4.0,,,,,,,,,,,1204.6666666666667,44.583333333333336,1.6875,40.0,65.0,,5.0,,,,,3.333333333333333,105.0,33.0,42.0,,553.1146601333332
Rwongora,74.0,0.02,0.0,0.0,0.04,0.0,0.37,0.37,0.04,0.04,0.0,0.04,0.04,0.114222712,0.114222712,0.114222712,0.0,0.114222712,0.114222712,0.0,0.0,0.04,0.0,0.12,0.0,0.04,0.0,3.0,2.0,,3.0,,,,,,,,,,,1597.888888888889,51.22222222222222,1.0444444444444445,79.44444444444444,121.42857142857144,20.0,2.0,,,,,5.0,62.0,77.14285714285714,43.333333333333336,,888.2191538608696
Rwonyo,99.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.04040404,0.04040404,0.0,0.04040404,0.04040404,0.224719101,0.187265918,0.0,0.187265918,0.0,0.04040404,0.0,0.0,0.0,0.0,0.0,0.060606061,0.0,0.0,4.0,,4.0,4.0,,,,,,,,,,,1659.2083333333333,46.66666666666666,1.1875,25.0,81.25,,,,,,,,,37.5,,,671.9834350290323
Ryakashara,117.0,0.009803922,0.0,0.0,0.0,0.0,0.284313725,0.284313725,0.039215686,0.078431373,0.0,0.019607843,0.019607843,0.049019608,0.029411765,0.029411765,0.0,0.019607843,0.019607843,0.0,0.0,0.039215686,0.019607843,0.039215686,0.0,0.039215686,0.0,3.0,3.0,,,,,,,,0.5,,,,,2025.0333333333333,58.0,1.1541666666666668,36.66666666666666,304.1666666666667,20.0,,226.66666666666663,,,,10.0,,12.428571428571429,,2022.0,884.5126126126127
Wamusuta,164.0,0.00862069,0.0,0.0,0.0,0.0,0.353448276,0.353448276,0.034482759,0.068965517,0.0,0.017241379,0.017241379,0.025862069,0.025862069,0.025862069,0.0,0.025862069,0.025862069,0.0,0.0,0.017241379,0.025862069,0.034482759,0.0,0.017241379,0.0,3.0,3.0,3.0,3.0,,,,,,,,,,,1052.4266666666667,43.63333333333333,1.5185185185185186,28.966666666666665,23.0,,24.857142857142858,,161.3913043478261,115.0,,9.5,,63.875,,2022.0,482.5603281853282
